"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"Seq";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"Latitude.WGS84";"Longitude.WGS84";"X";"Y";"NA";"NA"
"90111";"9201";"5";"1";"AMAZONAS, AVE";"1518";29;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;4;"-19.92406558941248";"-43.94775115355061";"610128.2";"7796576.92";4;"9201-90111"
"90114";"9201";"5";"1";"AMAZONAS, AVE";"1886";30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;"-19.92573811763617";"-43.95073861831896";"609814.35";"7796393.77";2;"9201-90114"
"90124";"9201";"5";"1";"AMAZONAS, AVE";"2532";32;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.92876440817332";"-43.95617047692878";"609243.73";"7796062.38";1;"9201-90124"
"91078";"9201";"5";"1";"DA BAHIA, RUA";"196";26;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9170247599722";"-43.9353566458042";"611430.46";"7797347.99";4;"9201-91078"
"20147";"9201";"5";"2";"BENJAMIM GUIMARAES, RUA";"1290";38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.9264580107829";"-43.8983504841811";"615297.21";"7796279.01";1;"9201-20147"
"20978";"9201";"5";"2";"JURAMENTO, RUA";"150";32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.9168482996503";"-43.9039923276726";"614713.62";"7797346.43";1;"9201-20978"
"20986";"9201";"5";"2";"JURAMENTO, RUA";"700";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.92169472576";"-43.8987952515005";"615254.11";"7796806.49";1;"9201-20986"
"21328";"9201";"5";"2";"SANTA LUZIA, RUA";"327";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;"-19.9227706740332";"-43.9146186879927";"613597.08";"7796698.18";1;"9201-21328"
"21466";"9201";"5";"2";"TENENTE ANASTACIO DE MOURA, RUA";"527";26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;"-19.9242235501453";"-43.9164343259485";"613406";"7796538.61";1;"9201-21466"
"30111";"9201";"5";"2";"ANDRE FERNANDES, RUA";"137";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;"-19.9322191882041";"-43.9728189028332";"607498.88";"7795690.76";4;"9201-30111"
"31222";"9201";"5";"2";"SILVA LOBO, AVE";"1157";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;"-19.935225356197";"-43.9710243081179";"607684.67";"7795356.91";2;"9201-31222"
"31223";"9201";"5";"2";"SILVA LOBO, AVE";"1419";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;"-19.9370297709768";"-43.9696205866917";"607830.36";"7795156.31";2;"9201-31223"
"31228";"9201";"5";"2";"SILVA LOBO, AVE";"1679";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;13;"-19.9384946686153";"-43.968304076102";"607967.15";"7794993.34";13;"9201-31228"
"31231";"9201";"5";"2";"SILVA LOBO, AVE";"1967";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;6;"-19.9405092052898";"-43.9668809640824";"608114.72";"7794769.47";6;"9201-31231"
"31234";"9201";"5";"2";"SILVA LOBO, AVE";"2379";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;1;0;0;11;"-19.9430980255073";"-43.9633798463082";"608479.37";"7794480.7";11;"9201-31234"
"32379";"9201";"5";"2";"DAS CAMELIAS, RUA";"88";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;"-19.9324964165804";"-43.9744014410366";"607333.06";"7795661.09";2;"9201-32379"
"32510";"9201";"5";"2";"AMAZONAS, AVE";"3787";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;"-19.93119587604774";"-43.96823661470375";"607979.17";"7795801.08";2;"9201-32510"
"32588";"9201";"5";"2";"AMAZONAS, AVE";"3203";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3;"-19.93065442935685";"-43.96225670548648";"608605.42";"7795857.15";3;"9201-32588"
"90085";"9201";"5";"2";"ALVARES MACIEL, RUA";"145";24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.92473100794632";"-43.92127268351874";"612899.21";"7796485.71";1;"9201-90085"
"90086";"9201";"5";"2";"ALVARES MACIEL, RUA";"341";23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.92437155699464";"-43.92277460530212";"612742.26";"7796526.5";1;"9201-90086"
"90107";"9201";"5";"2";"AMAZONAS, AVE";"885";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;5;"-19.9213312325795";"-43.94237490792178";"610692.83";"7796876.01";5;"9201-90107"
"90112";"9201";"5";"2";"AMAZONAS, AVE";"1695";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;0;5;"-19.9250573520471";"-43.94905214928188";"609991.34";"7796468.01";5;"9201-90112"
"90116";"9201";"5";"2";"AMAZONAS, AVE";"2049";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;"-19.92671542289017";"-43.95201241739515";"609680.35";"7796286.44";2;"9201-90116"
"90150";"9201";"5";"2";"DOS ANDRADAS, AVE";"2230";21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"-19.9210718689726";"-43.9256058643265";"612448.25";"7796893.59";1;"9201-90150"
"90770";"9201";"5";"2";"DOS TUPINAMBAS, RUA";"187";18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;"-19.9184874379244";"-43.9360355730268";"611358.37";"7797186.56";3;"9201-90770"
"91041";"9201";"5";"2";"ALVARES MACIEL, RUA";"605";22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;"-19.92370130931138";"-43.92549301423636";"612458.2";"7796602.5";2;"9201-91041"
"91204";"9201";"5";"2";"DOS ANDRADAS, AVE";"646";19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;4;"-19.9208696315015";"-43.9347768868043";"611488.45";"7796922.08";4;"9201-91204"
"91249";"9201";"5";"2";"AMAZONAS, AVE";"2431";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1;0;1;0;11;"-19.9284564427832";"-43.95508866911212";"609357.17";"7796095.76";11;"9201-91249"
"20052";"9201";"6";"1";"DOS ANDRADAS, AVE";"2901";21;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;5;"-19.920564151175";"-43.9236622537902";"612652.05";"7796948.48";5;"9201-20052"
"20145";"9201";"6";"1";"BENJAMIM GUIMARAES, RUA";"1185";4;0;0;0;0;0;2;0;2;0;2;1;4;0;0;3;2;1;4;0;0;0;0;0;0;21;"-19.9242262508385";"-43.897666416499";"615370.43";"7796525.54";21;"9201-20145"
"20148";"9201";"6";"1";"BENJAMIM GUIMARAES, RUA";"1295";2;0;0;0;0;0;0;0;2;4;11;17;17;0;23;17;7;11;12;6;0;0;0;0;0;127;"-19.92527769387553";"-43.89707369095387";"615431.71";"7796408.77";127;"9201-20148"
"20316";"9201";"6";"1";"DO CONTORNO, AVE";"2983";19;0;0;0;0;0;0;1;1;0;0;0;0;4;3;0;1;4;3;7;0;0;0;0;0;24;"-19.92211353250639";"-43.9205923490866";"612972.28";"7796774.94";24;"9201-20316"
"20317";"9201";"6";"1";"DO CONTORNO, AVE";"3257";18;0;0;0;0;0;0;0;0;3;0;3;0;0;5;0;2;7;5;0;0;0;0;0;0;25;"-19.92318273084126";"-43.91890132691225";"613148.52";"7796655.47";25;"9201-20317"
"20981";"9201";"6";"1";"JURAMENTO, RUA";"457";8;0;0;0;0;0;1;0;5;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;10;"-19.9181884288855";"-43.901822189602";"614939.81";"7797196.63";10;"9201-20981"
"21149";"9201";"6";"1";"NIQUELINA, RUA";"109";17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;"-19.92352620544368";"-43.91801593099064";"613240.95";"7796616.86";2;"9201-21149"
"21150";"9201";"6";"1";"NIQUELINA, RUA";"245";16;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;"-19.9229329771328";"-43.9167411042047";"613374.81";"7796681.65";3;"9201-21150"
"21151";"9201";"6";"1";"NIQUELINA, RUA";"575";15;0;0;0;0;0;1;0;1;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;6;"-19.9212582031607";"-43.9144537011922";"613615.43";"7796865.46";6;"9201-21151"
"21152";"9201";"6";"1";"NIQUELINA, RUA";"727";14;0;0;0;0;0;1;0;0;3;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;8;"-19.9201456831128";"-43.9133928172331";"613727.27";"7796987.88";8;"9201-21152"
"21153";"9201";"6";"1";"NIQUELINA, RUA";"901";13;0;0;0;0;0;2;0;1;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;"-19.9191817800038";"-43.9122414146577";"613848.48";"7797093.78";8;"9201-21153"
"21154";"9201";"6";"1";"NIQUELINA, RUA";"1225";12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9177993336228";"-43.9095254516872";"614133.76";"7797244.94";2;"9201-21154"
"21155";"9201";"6";"1";"NIQUELINA, RUA";"1433";11;0;0;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;"-19.9164831756477";"-43.9079135497834";"614303.43";"7797389.51";5;"9201-21155"
"21156";"9201";"6";"1";"NIQUELINA, RUA";"1655";10;0;0;0;0;0;1;0;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"-19.9160540961142";"-43.905902645442";"614514.23";"7797435.63";9;"9201-21156"
"21176";"9201";"6";"1";"PACIFICO MASCARENHAS, RUA";"50";20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;5;"-19.9214442916137";"-43.9212600297047";"612902.87";"7796849.45";5;"9201-21176"
"22210";"9201";"6";"1";"DA BALEIA, EST";"5";1;0;0;0;0;0;0;0;0;5;0;1;0;4;0;0;4;0;4;0;0;0;0;0;0;18;"-19.93264675268184";"-43.89770034093704";"615360.77";"7795593.63";18;"9201-22210"
"22901";"9201";"6";"1";"LOUIS BRAILLE, PCA";"587";6;0;0;0;0;0;4;3;9;6;3;1;0;2;0;1;1;1;2;0;0;0;0;0;0;33;"-19.918604291951";"-43.8999153995713";"615139.1";"7797149.3";33;"9201-22901"
"22902";"9201";"6";"1";"JURAMENTO, RUA";"145";9;0;0;0;0;0;2;2;4;3;0;0;0;2;0;1;0;2;0;1;0;0;0;0;0;17;"-19.9167665174168";"-43.9040345440455";"614709.26";"7797355.51";17;"9201-22902"
"30054";"9201";"6";"1";"AMAZONAS, AVE";"3060";32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0;0;0;0;5;"-19.93010908693945";"-43.9608267346737";"608755.46";"7795916.58";5;"9201-30054"
"30063";"9201";"6";"1";"AMAZONAS, AVE";"3410";33;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.93087128574848";"-43.96451853076382";"608368.54";"7795834.61";1;"9201-30063"
"30068";"9201";"6";"1";"AMAZONAS, AVE";"3826";34;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;"-19.93091900913439";"-43.96882552953654";"607917.72";"7795832.1";4;"9201-30068"
"30816";"9201";"6";"1";"JUNQUILHOS, RUA";"183";35;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;3;"-19.9294241250127";"-43.97301095071";"607480.67";"7796000.22";3;"9201-30816"
"30875";"9201";"6";"1";"MARAJO, RUA";"700";36;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;0;0;0;0;0;0;6;"-19.9291797264977";"-43.9726853899882";"607514.91";"7796027.06";6;"9201-30875"
"31226";"9201";"6";"1";"SILVA LOBO, AVE";"1612";39;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;4;"-19.9396658602252";"-43.9678050599771";"608018.58";"7794863.4";4;"9201-31226"
"31234";"9201";"6";"1";"SILVA LOBO, AVE";"2379";43;0;0;0;0;0;9;0;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;17;"-19.9430980255073";"-43.9633798463082";"608479.37";"7794480.7";17;"9201-31234"
"32405";"9201";"6";"1";"SILVA LOBO, AVE";"1318";38;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;4;"-19.9362391724013";"-43.9705748808974";"607731.02";"7795244.42";4;"9201-32405"
"32424";"9201";"6";"1";"SILVA LOBO, AVE";"924";37;0;0;0;0;0;2;1;0;1;0;4;3;2;1;1;1;0;2;1;0;0;0;0;0;19;"-19.93235729572853";"-43.97178745093856";"607606.74";"7795674.82";19;"9201-32424"
"90098";"9201";"6";"1";"AMAZONAS, AVE";"478";26;0;0;0;0;0;3;6;2;2;6;6;5;0;0;9;0;8;6;4;0;0;0;0;0;57;"-19.91937746821044";"-43.9393260573458";"611013.32";"7797090.23";57;"9201-90098"
"90106";"9201";"6";"1";"AMAZONAS, AVE";"856";27;0;0;0;0;0;7;1;5;1;11;3;4;0;0;0;1;2;4;0;0;0;0;0;0;39;"-19.92108214576816";"-43.94240933391686";"610689.4";"7796903.6";39;"9201-90106"
"90111";"9201";"6";"1";"AMAZONAS, AVE";"1518";28;0;0;0;0;0;1;0;4;0;0;0;0;2;1;1;2;0;2;0;0;0;0;0;0;13;"-19.92406558941248";"-43.94775115355061";"610128.2";"7796576.92";13;"9201-90111"
"90114";"9201";"6";"1";"AMAZONAS, AVE";"1886";29;0;0;0;0;0;1;0;2;0;1;0;0;0;0;1;2;1;5;1;0;0;0;0;0;14;"-19.92573811763617";"-43.95073861831896";"609814.35";"7796393.77";14;"9201-90114"
"90120";"9201";"6";"1";"AMAZONAS, AVE";"2264";30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0;0;0;0;6;"-19.92752617452143";"-43.95394293501403";"609477.73";"7796197.97";6;"9201-90120"
"90124";"9201";"6";"1";"AMAZONAS, AVE";"2532";31;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;5;1;1;0;0;0;0;0;11;"-19.92876440817332";"-43.95617047692878";"609243.73";"7796062.38";11;"9201-90124"
"90145";"9201";"6";"1";"DOS ANDRADAS, AVE";"1199";24;0;0;0;0;0;0;0;0;0;2;1;8;0;0;1;1;0;1;1;0;0;0;0;0;15;"-19.92170742313035";"-43.9308559161653";"611898.27";"7796826.75";15;"9201-90145"
"90147";"9201";"6";"1";"DOS ANDRADAS, AVE";"1345";23;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;4;2;0;0;0;0;0;0;10;"-19.9210584973976";"-43.9276413743393";"612235.2";"7796896.43";10;"9201-90147"
"90149";"9201";"6";"1";"DOS ANDRADAS, AVE";"2229";22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;"-19.9205433840661";"-43.9256664703347";"612442.28";"7796952.12";2;"9201-90149"
"91078";"9201";"6";"1";"DA BAHIA, RUA";"196";25;0;0;0;0;0;3;4;5;1;0;0;1;4;2;0;0;1;11;4;0;0;0;0;0;36;"-19.9170247599722";"-43.9353566458042";"611430.46";"7797347.99";36;"9201-91078"
"20057";"9201";"6";"2";"DOS ANDRADAS, AVE";"3500";29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9186447178976";"-43.9121396168212";"613859.52";"7797153.15";1;"9201-20057"
"20059";"9201";"6";"2";"DOS ANDRADAS, AVE";"3546";30;0;0;0;0;0;0;4;0;4;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;11;"-19.9180804099792";"-43.9112032208823";"613957.94";"7797214.97";11;"9201-20059"
"20982";"9201";"6";"2";"JURAMENTO, RUA";"568";34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;"-19.9190296460805";"-43.9010490411529";"615020.13";"7797103";2;"9201-20982"
"20986";"9201";"6";"2";"JURAMENTO, RUA";"700";36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;"-19.92169472576";"-43.8987952515005";"615254.11";"7796806.49";1;"9201-20986"
"21327";"9201";"6";"2";"SANTA LUZIA, RUA";"153";28;0;0;0;0;0;0;4;1;0;4;3;6;0;0;0;0;0;1;0;0;0;0;0;0;19;"-19.9213713320153";"-43.9142176211129";"613640.06";"7796852.78";19;"9201-21327"
"22210";"9201";"6";"2";"DA BALEIA, EST";"5";42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.93264675268184";"-43.89770034093704";"615360.77";"7795593.63";1;"9201-22210"
"22761";"9201";"6";"2";"DA BALEIA, EST";"7";41;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9318131868327";"-43.8977278811599";"615358.49";"7795685.9";1;"9201-22761"
"30064";"9201";"6";"2";"AMAZONAS, AVE";"3475";10;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;6;"-19.93123511217238";"-43.96507041132979";"608310.53";"7795794.7";6;"9201-30064"
"30111";"9201";"6";"2";"ANDRE FERNANDES, RUA";"137";6;0;0;0;0;0;0;1;0;2;3;1;0;0;0;0;1;1;3;0;0;0;0;0;0;12;"-19.9322191882041";"-43.9728189028332";"607498.88";"7795690.76";12;"9201-30111"
"31222";"9201";"6";"2";"SILVA LOBO, AVE";"1157";5;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;3;2;4;0;0;0;0;0;0;13;"-19.935225356197";"-43.9710243081179";"607684.67";"7795356.91";13;"9201-31222"
"31223";"9201";"6";"2";"SILVA LOBO, AVE";"1419";4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;4;"-19.9370297709768";"-43.9696205866917";"607830.36";"7795156.31";4;"9201-31223"
"31228";"9201";"6";"2";"SILVA LOBO, AVE";"1679";3;0;0;0;0;0;0;10;4;0;0;4;5;0;7;0;4;9;5;0;0;0;0;0;0;48;"-19.9384946686153";"-43.968304076102";"607967.15";"7794993.34";48;"9201-31228"
"31231";"9201";"6";"2";"SILVA LOBO, AVE";"1967";2;0;0;0;0;0;0;18;0;1;3;11;2;4;1;1;11;4;4;0;0;0;0;0;0;60;"-19.9405092052898";"-43.9668809640824";"608114.72";"7794769.47";60;"9201-31231"
"31234";"9201";"6";"2";"SILVA LOBO, AVE";"2379";1;0;0;0;0;0;0;24;10;13;12;7;8;4;10;3;10;11;9;0;0;0;0;0;0;121;"-19.9430980255073";"-43.9633798463082";"608479.37";"7794480.7";121;"9201-31234"
"32379";"9201";"6";"2";"DAS CAMELIAS, RUA";"88";7;0;0;0;0;0;0;3;1;3;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;12;"-19.9324964165804";"-43.9744014410366";"607333.06";"7795661.09";12;"9201-32379"
"32510";"9201";"6";"2";"AMAZONAS, AVE";"3787";9;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3;"-19.93119587604774";"-43.96823661470375";"607979.17";"7795801.08";3;"9201-32510"
"32588";"9201";"6";"2";"AMAZONAS, AVE";"3203";11;0;0;0;0;0;0;3;0;0;0;0;0;1;0;1;4;1;1;0;0;0;0;0;0;11;"-19.93065442935685";"-43.96225670548648";"608605.42";"7795857.15";11;"9201-32588"
"90085";"9201";"6";"2";"ALVARES MACIEL, RUA";"145";24;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.92473100794632";"-43.92127268351874";"612899.21";"7796485.71";3;"9201-90085"
"90086";"9201";"6";"2";"ALVARES MACIEL, RUA";"341";23;0;0;0;0;0;0;1;0;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;10;"-19.92437155699464";"-43.92277460530212";"612742.26";"7796526.5";10;"9201-90086"
"90107";"9201";"6";"2";"AMAZONAS, AVE";"885";16;0;0;0;0;0;0;8;0;1;3;5;5;0;5;1;3;6;4;0;0;0;0;0;0;41;"-19.9213312325795";"-43.94237490792178";"610692.83";"7796876.01";41;"9201-90107"
"90112";"9201";"6";"2";"AMAZONAS, AVE";"1695";15;0;0;0;0;0;0;3;1;0;3;3;0;0;0;0;1;4;5;0;0;0;0;0;0;20;"-19.9250573520471";"-43.94905214928188";"609991.34";"7796468.01";20;"9201-90112"
"90116";"9201";"6";"2";"AMAZONAS, AVE";"2049";14;0;0;0;0;0;0;3;0;1;0;1;5;0;0;4;3;5;10;0;0;0;0;0;0;32;"-19.92671542289017";"-43.95201241739515";"609680.35";"7796286.44";32;"9201-90116"
"90143";"9201";"6";"2";"DOS ANDRADAS, AVE";"910";20;0;0;0;0;0;0;3;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;"-19.9221191806287";"-43.9327161692842";"611703.27";"7796782.42";7;"9201-90143"
"90150";"9201";"6";"2";"DOS ANDRADAS, AVE";"2230";21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9210718689726";"-43.9256058643265";"612448.25";"7796893.59";1;"9201-90150"
"90770";"9201";"6";"2";"DOS TUPINAMBAS, RUA";"187";18;0;0;0;0;0;0;13;4;5;4;3;7;3;2;6;7;1;0;0;0;0;0;0;0;55;"-19.9184874379244";"-43.9360355730268";"611358.37";"7797186.56";55;"9201-90770"
"91041";"9201";"6";"2";"ALVARES MACIEL, RUA";"605";22;0;0;0;0;0;0;7;0;3;4;4;3;0;1;3;5;5;3;0;0;0;0;0;0;38;"-19.92370130931138";"-43.92549301423636";"612458.2";"7796602.5";38;"9201-91041"
"91204";"9201";"6";"2";"DOS ANDRADAS, AVE";"646";19;0;0;0;0;0;0;4;0;1;1;0;1;3;0;0;1;1;1;0;0;0;0;0;0;13;"-19.9208696315015";"-43.9347768868043";"611488.45";"7796922.08";13;"9201-91204"
"91249";"9201";"6";"2";"AMAZONAS, AVE";"2431";13;0;0;0;0;0;0;5;1;2;1;0;2;1;0;0;0;4;2;0;0;0;0;0;0;18;"-19.9284564427832";"-43.95508866911212";"609357.17";"7796095.76";18;"9201-91249"
"20003";"9202";"3";"1";"ABADIA, PCA";"23";120;0;0;0;0;0;1;9;10;6;3;2;4;0;3;1;0;1;0;0;1;0;0;0;0;41;"-19.9064701336341";"-43.9016235582149";"614969.07";"7798493.41";41;"9202-20003"
"20003";"9202";"3";"1";"ABADIA, PCA";"23";1;0;0;0;0;0;1;9;10;6;3;2;4;0;3;1;0;1;0;0;1;0;0;0;0;41;"-19.9064701336341";"-43.9016235582149";"614969.07";"7798493.41";41;"9202-20003"
"20040";"9202";"3";"1";"AMAZONITA, RUA";"275";109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;4;"-19.9118370998523";"-43.9035942877927";"614758.9";"7797900.77";4;"9202-20040"
"20057";"9202";"3";"1";"DOS ANDRADAS, AVE";"3500";104;0;0;0;0;0;8;1;0;3;6;0;0;0;0;0;4;1;0;0;0;0;0;0;0;23;"-19.9186447178976";"-43.9121396168212";"613859.52";"7797153.15";23;"9202-20057"
"20059";"9202";"3";"1";"DOS ANDRADAS, AVE";"3546";105;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;8;3;0;0;1;0;0;0;0;15;"-19.9180804099792";"-43.9112032208823";"613957.94";"7797214.97";15;"9202-20059"
"20130";"9202";"3";"1";"BEGONIA, RUA";"325";3;0;0;0;0;1;2;5;4;3;3;0;2;3;0;1;1;3;1;0;0;0;0;0;0;29;"-19.9029084307987";"-43.9045119019909";"614669.28";"7798889.57";29;"9202-20130"
"20133";"9202";"3";"1";"BEGONIA, RUA";"669";2;0;0;0;0;1;3;10;5;7;0;0;1;4;0;1;1;0;0;2;0;0;0;0;0;35;"-19.9042015844604";"-43.901418356569";"614992.19";"7798744.34";35;"9202-20133"
"20269";"9202";"3";"1";"CASA BRANCA, RUA";"122";9;0;0;0;0;1;7;4;4;7;4;2;2;3;0;3;2;2;1;0;0;0;0;0;0;42;"-19.9103355883879";"-43.9027608165885";"614847.23";"7798066.38";42;"9202-20269"
"20714";"9202";"3";"1";"DO FURQUIM, RUA";"84";107;0;0;0;0;0;0;0;2;0;3;0;0;0;3;0;0;1;1;0;0;0;0;0;0;10;"-19.914406252127";"-43.9045610456345";"614655.85";"7797617.09";10;"9202-20714"
"20786";"9202";"3";"1";"IARA, RUA";"320";11;0;0;0;0;3;5;2;4;5;6;2;1;1;3;3;1;1;5;1;0;0;0;0;0;43;"-19.9122637751658";"-43.9048144353225";"614630.87";"7797854.38";43;"9202-20786"
"20787";"9202";"3";"1";"IARA, RUA";"454";12;0;0;0;0;0;4;15;12;12;10;2;3;4;0;3;2;5;1;1;0;0;0;0;0;74;"-19.9134401273023";"-43.9045386565214";"614658.89";"7797724";74;"9202-20787"
"21037";"9202";"3";"1";"MAJOR BARBOSA, RUA";"188";100;0;0;0;0;0;1;3;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;7;"-19.9251402138462";"-43.9175183742832";"613291.88";"7796437.89";7;"9202-21037"
"21078";"9202";"3";"1";"MARIANO DE ABREU, RUA";"645";111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;4;"-19.9088550812287";"-43.9030622942827";"614816.74";"7798230.44";4;"9202-21078"
"21079";"9202";"3";"1";"MARIANO DE ABREU, RUA";"652";8;0;0;0;0;0;2;6;6;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;22;"-19.9088542645978";"-43.9031349976903";"614809.13";"7798230.58";22;"9202-21079"
"21084";"9202";"3";"1";"MARIO MARTINS, RUA";"53";10;0;0;0;0;2;0;5;4;1;3;0;3;0;0;3;0;3;0;1;0;0;0;0;0;25;"-19.9117149514305";"-43.9043292853874";"614682.05";"7797914.79";25;"9202-21084"
"21149";"9202";"3";"1";"NIQUELINA, RUA";"109";21;0;0;0;0;0;3;4;2;0;4;0;1;3;0;4;5;1;3;0;0;0;1;0;0;31;"-19.92352620544368";"-43.91801593099064";"613240.95";"7796616.86";31;"9202-21149"
